FoodCategoryCd,구분,레시피 번호,레시피명,
5,국 및 탕류,4319,돼지고기된장국,국 및 탕류_4319_돼지고기된장국
8,구이류,4320,소고기꽃등심구이,구이류_4320_소고기꽃등심구이
8,구이류,4321,소고기살치살구이,구이류_4321_소고기살치살구이
22,과일류,4322,황금향,과일류_4322_황금향
22,과일류,4323,골드키위,과일류_4323_골드키위
22,과일류,4324,레드향,과일류_4324_레드향
20,음료 및 차류,4325,배즙,음료 및 차류_4325_배즙
19,유제품류 및 빙과,4326,검은콩검은깨두유,유제품류 및 빙과_4326_검은콩검은깨두유
20,음료 및 차류,4327,코코넛수,음료 및 차류_4327_코코넛수
20,음료 및 차류,4328,호박즙,음료 및 차류_4328_호박즙
1,밥류,4329,현미완두콩밥,밥류_4329_현미완두콩밥
8,구이류,4330,소고기안창살구이,구이류_4330_소고기안창살구이
8,구이류,4331,소고기꽃갈비살구이,구이류_4331_소고기꽃갈비살구이
11,조림류,4332,메추리알두부조림,조림류_4332_메추리알두부조림
26,"채소, 해조류",4333,브로콜리가루,"채소, 해조류_4333_브로콜리가루"
20,음료 및 차류,4334,매실차,음료 및 차류_4334_매실차
7,찜류,4335,표고버섯계란찜,찜류_4335_표고버섯계란찜
1,밥류,4336,닭갈비볶음밥,밥류_4336_닭갈비볶음밥
1,밥류,4337,다슬기국밥,밥류_4337_다슬기국밥
12,튀김류,4338,데리야끼치킨,튀김류_4338_데리야끼치킨
1,밥류,4339,표고버섯시래기밥,밥류_4339_표고버섯시래기밥
6,찌개 및 전골류,4340,고등어김치찌개,찌개 및 전골류_4340_고등어김치찌개
7,찜류,4341,홍게찜,찜류_4341_홍게찜
1,밥류,4342,홍게살볶음밥,밥류_4342_홍게살볶음밥
10,볶음류,4343,총각김치볶음,볶음류_4343_총각김치볶음
14,생채/무침류,4344,오이달래초장무침,생채/무침류_4344_오이달래초장무침
18,"장류, 양념류",4345,돈까스소스,"장류, 양념류_4345_돈까스소스"
12,튀김류,4346,꼬마김밥튀김,튀김류_4346_꼬마김밥튀김
5,국 및 탕류,4347,한치물회,국 및 탕류_4347_한치물회
9,전/ 적 및 부침류,4348,김치파전,전/ 적 및 부침류_4348_김치파전
3,면 및 만두류,4349,소고기비빔쌀국수,면 및 만두류_4349_소고기비빔쌀국수
9,전/ 적 및 부침류,4350,참치김치전,전/ 적 및 부침류_4350_참치김치전
24,"곡류, 서류 제품",4351,떡볶이떡,"곡류, 서류 제품_4351_떡볶이떡"
1,밥류,4352,함박오므라이스,밥류_4352_함박오므라이스
1,밥류,4353,죽순밥,밥류_4353_죽순밥
12,튀김류,4354,명태튀김,튀김류_4354_명태튀김
1,밥류,4355,새우튀김김밥,밥류_4355_새우튀김김밥
1,밥류,4356,마약김밥,밥류_4356_마약김밥
18,"장류, 양념류",4357,들깨드레싱,"장류, 양념류_4357_들깨드레싱"
10,볶음류,4358,돌김자반,볶음류_4358_돌김자반
7,찜류,4359,낙지찜,찜류_4359_낙지찜
22,과일류,4360,토마토찜,과일류_4360_토마토찜
18,"장류, 양념류",4361,카레가루,"장류, 양념류_4361_카레가루"
3,면 및 만두류,4362,동죽칼국수,면 및 만두류_4362_동죽칼국수
9,전/ 적 및 부침류,4363,부추메밀전,전/ 적 및 부침류_4363_부추메밀전
27,수조어육류,4364,가리비(관자),수조어육류_4364_가리비(관자)
8,구이류,4365,키조개관자구이,구이류_4365_키조개관자구이
18,"장류, 양념류",4366,라면스프,"장류, 양념류_4366_라면스프"
22,과일류,4367,토마토구이,과일류_4367_토마토구이
1,밥류,4368,차조검정콩밥(흑태),밥류_4368_차조검정콩밥(흑태)
1,밥류,4369,차조검정콩밥(서리태),밥류_4369_차조검정콩밥(서리태)
11,조림류,4370,돼지고기두부조림,조림류_4370_돼지고기두부조림
11,조림류,4371,삼치감자조림,조림류_4371_삼치감자조림
1,밥류,4372,돼지항정살덮밥,밥류_4372_돼지항정살덮밥
12,튀김류,4373,코코넛새우튀김,튀김류_4373_코코넛새우튀김
20,음료 및 차류,4374,오렌지에이드(생과일),음료 및 차류_4374_오렌지에이드(생과일)
2,빵 및 과자류,4375,호두곶감말이,빵 및 과자류_4375_호두곶감말이
1,밥류,4376,청양고추돈까스김밥,밥류_4376_청양고추돈까스김밥
2,빵 및 과자류,4377,돈까스샌드위치,빵 및 과자류_4377_돈까스샌드위치
2,빵 및 과자류,4378,양배추돈까스샌드위치,빵 및 과자류_4378_양배추돈까스샌드위치
27,수조어육류,4379,돼지고기간(삶은것),수조어육류_4379_돼지고기간(삶은것)
5,국 및 탕류,4380,두부콩나물국,국 및 탕류_4380_두부콩나물국
23,당류,4381,수제사과잼,당류_4381_수제사과잼
11,조림류,4382,무말랭이소고기조림,조림류_4382_무말랭이소고기조림
22,과일류,4383,딸기청,과일류_4383_딸기청
1,밥류,4384,현미팥밥,밥류_4384_현미팥밥
5,국 및 탕류,4385,미역국(들기름),국 및 탕류_4385_미역국(들기름)
26,"채소, 해조류",4386,노루궁뎅이버섯,"채소, 해조류_4386_노루궁뎅이버섯"
11,조림류,4387,메추리알곤약조림,조림류_4387_메추리알곤약조림
2,빵 및 과자류,4388,쉬림프피자(M),빵 및 과자류_4388_쉬림프피자(M)
10,볶음류,4389,소시지시금치볶음,볶음류_4389_소시지시금치볶음
1,밥류,4390,클로렐라밥,밥류_4390_클로렐라밥
1,밥류,4391,클로렐라기장밥,밥류_4391_클로렐라기장밥
2,빵 및 과자류,4392,딸기잼빵,빵 및 과자류_4392_딸기잼빵
2,빵 및 과자류,4393,어니언베이글,빵 및 과자류_4393_어니언베이글
14,생채/무침류,4394,오징어샐러드(레몬식초소스),생채/무침류_4394_오징어샐러드(레몬식초소스)
1,밥류,4395,된장찌개밥,밥류_4395_된장찌개밥
3,면 및 만두류,4396,미트소스푸실리파스타,면 및 만두류_4396_미트소스푸실리파스타
9,전/ 적 및 부침류,4397,김치부추전,전/ 적 및 부침류_4397_김치부추전
9,전/ 적 및 부침류,4398,굴부추전,전/ 적 및 부침류_4398_굴부추전
1,밥류,4399,계란햄굴소스볶음밥,밥류_4399_계란햄굴소스볶음밥
9,전/ 적 및 부침류,4400,쑥전,전/ 적 및 부침류_4400_쑥전
1,밥류,4401,기장검정콩밥(흑태),밥류_4401_기장검정콩밥(흑태)
1,밥류,4402,기장검정콩밥(서리태),밥류_4402_기장검정콩밥(서리태)
1,밥류,4403,마늘새우볶음밥,밥류_4403_마늘새우볶음밥
6,찌개 및 전골류,4404,시래기청국장찌개,찌개 및 전골류_4404_시래기청국장찌개
17,장아찌/절임류,4405,우엉초절임,장아찌/절임류_4405_우엉초절임
14,생채/무침류,4406,가오리회초장무침,생채/무침류_4406_가오리회초장무침
5,국 및 탕류,4407,두부미역국,국 및 탕류_4407_두부미역국
23,당류,4408,풍선껌,당류_4408_풍선껌
23,당류,4409,츄잉껌,당류_4409_츄잉껌
5,국 및 탕류,4410,소고기곤드레육개장,국 및 탕류_4410_소고기곤드레육개장
22,과일류,4411,유자레몬청,과일류_4411_유자레몬청
1,밥류,4412,떡갈비김밥,밥류_4412_떡갈비김밥
8,구이류,4413,돼지고기사태구이,구이류_4413_돼지고기사태구이
3,면 및 만두류,4414,울면,면 및 만두류_4414_울면
3,면 및 만두류,4415,꼬막짬뽕,면 및 만두류_4415_꼬막짬뽕
11,조림류,4416,건새우무조림,조림류_4416_건새우무조림
2,빵 및 과자류,4417,호두파운드케이크,빵 및 과자류_4417_호두파운드케이크
2,빵 및 과자류,4418,스테이크피자(M),빵 및 과자류_4418_스테이크피자(M)
5,국 및 탕류,4419,참게탕,국 및 탕류_4419_참게탕
27,수조어육류,4420,참게,수조어육류_4420_참게
20,음료 및 차류,4421,레몬에이드(생과일),음료 및 차류_4421_레몬에이드(생과일)
3,면 및 만두류,4422,삼선짬뽕,면 및 만두류_4422_삼선짬뽕
6,찌개 및 전골류,4423,순두부된장찌개,찌개 및 전골류_4423_순두부된장찌개
18,"장류, 양념류",4424,풋고추쌈장,"장류, 양념류_4424_풋고추쌈장"
8,구이류,4425,대패삼겹살구이,구이류_4425_대패삼겹살구이
5,국 및 탕류,4426,콩나물곰탕,국 및 탕류_4426_콩나물곰탕
1,밥류,4427,낙지볶음밥,밥류_4427_낙지볶음밥
1,밥류,4428,주꾸미볶음밥,밥류_4428_주꾸미볶음밥
2,빵 및 과자류,4429,연유브레드,빵 및 과자류_4429_연유브레드
2,빵 및 과자류,4430,초코칩쿠키,빵 및 과자류_4430_초코칩쿠키
2,빵 및 과자류,4431,호두초코칩쿠키,빵 및 과자류_4431_호두초코칩쿠키
2,빵 및 과자류,4432,피칸초코칩쿠키,빵 및 과자류_4432_피칸초코칩쿠키
2,빵 및 과자류,4433,아몬드초코칩쿠키,빵 및 과자류_4433_아몬드초코칩쿠키
2,빵 및 과자류,4434,땅콩버터초코칩쿠키,빵 및 과자류_4434_땅콩버터초코칩쿠키
2,빵 및 과자류,4435,땅콩버터호두초코칩쿠키,빵 및 과자류_4435_땅콩버터호두초코칩쿠키
2,빵 및 과자류,4436,땅콩버터피칸초코칩쿠키,빵 및 과자류_4436_땅콩버터피칸초코칩쿠키
2,빵 및 과자류,4437,땅콩버터아몬드초코칩쿠키,빵 및 과자류_4437_땅콩버터아몬드초코칩쿠키
2,빵 및 과자류,4438,오트밀바나나쿠키,빵 및 과자류_4438_오트밀바나나쿠키
2,빵 및 과자류,4439,호두오트밀바나나쿠키,빵 및 과자류_4439_호두오트밀바나나쿠키
2,빵 및 과자류,4440,피칸오트밀바나나쿠키,빵 및 과자류_4440_피칸오트밀바나나쿠키
2,빵 및 과자류,4441,아몬드오트밀바나나쿠키,빵 및 과자류_4441_아몬드오트밀바나나쿠키
2,빵 및 과자류,4442,크림치즈오트밀바나나쿠키,빵 및 과자류_4442_크림치즈오트밀바나나쿠키
2,빵 및 과자류,4443,초코칩오트밀바나나쿠키,빵 및 과자류_4443_초코칩오트밀바나나쿠키
2,빵 및 과자류,4444,브라우니쿠키,빵 및 과자류_4444_브라우니쿠키
2,빵 및 과자류,4445,마쉬멜로브라우니쿠키,빵 및 과자류_4445_마쉬멜로브라우니쿠키
2,빵 및 과자류,4446,아몬드튈,빵 및 과자류_4446_아몬드튈
2,빵 및 과자류,4447,코코넛튈,빵 및 과자류_4447_코코넛튈
2,빵 및 과자류,4448,버터링쿠키,빵 및 과자류_4448_버터링쿠키
2,빵 및 과자류,4449,홍차버터링쿠키,빵 및 과자류_4449_홍차버터링쿠키
2,빵 및 과자류,4450,녹차버터링쿠키,빵 및 과자류_4450_녹차버터링쿠키
2,빵 및 과자류,4451,초코버터링쿠키,빵 및 과자류_4451_초코버터링쿠키
2,빵 및 과자류,4452,쿠키슈,빵 및 과자류_4452_쿠키슈
2,빵 및 과자류,4453,에클레어,빵 및 과자류_4453_에클레어
2,빵 및 과자류,4454,다쿠아즈,빵 및 과자류_4454_다쿠아즈
2,빵 및 과자류,4455,홍차다쿠아즈,빵 및 과자류_4455_홍차다쿠아즈
2,빵 및 과자류,4456,녹차다쿠아즈,빵 및 과자류_4456_녹차다쿠아즈
2,빵 및 과자류,4457,모카다쿠아즈,빵 및 과자류_4457_모카다쿠아즈
2,빵 및 과자류,4458,사브레,빵 및 과자류_4458_사브레
2,빵 및 과자류,4459,크랜베리사브레,빵 및 과자류_4459_크랜베리사브레
2,빵 및 과자류,4460,비스코티,빵 및 과자류_4460_비스코티
2,빵 및 과자류,4461,초코비스코티,빵 및 과자류_4461_초코비스코티
2,빵 및 과자류,4462,모카비스코티,빵 및 과자류_4462_모카비스코티
18,"장류, 양념류",4463,감식초,"장류, 양념류_4463_감식초"
2,빵 및 과자류,4464,페이스트리쿠키,빵 및 과자류_4464_페이스트리쿠키
2,빵 및 과자류,4465,치즈페이스트리쿠키,빵 및 과자류_4465_치즈페이스트리쿠키
2,빵 및 과자류,4466,검은깨페이스트리쿠키,빵 및 과자류_4466_검은깨페이스트리쿠키
2,빵 및 과자류,4467,시나몬롤쿠키,빵 및 과자류_4467_시나몬롤쿠키
2,빵 및 과자류,4468,딸기잼롤쿠키,빵 및 과자류_4468_딸기잼롤쿠키
2,빵 및 과자류,4469,검은깨롤쿠키,빵 및 과자류_4469_검은깨롤쿠키
2,빵 및 과자류,4470,크래커,빵 및 과자류_4470_크래커
2,빵 및 과자류,4471,치즈크래커,빵 및 과자류_4471_치즈크래커
2,빵 및 과자류,4472,홍차마들렌,빵 및 과자류_4472_홍차마들렌
2,빵 및 과자류,4473,초코마들렌,빵 및 과자류_4473_초코마들렌
2,빵 및 과자류,4474,피칸브라우니,빵 및 과자류_4474_피칸브라우니
2,빵 및 과자류,4475,크림치즈브라우니,빵 및 과자류_4475_크림치즈브라우니
2,빵 및 과자류,4476,모카브라우니,빵 및 과자류_4476_모카브라우니
23,당류,4477,생초콜릿,당류_4477_생초콜릿
23,당류,4478,녹차생초콜릿,당류_4478_녹차생초콜릿
2,빵 및 과자류,4479,호두머핀,빵 및 과자류_4479_호두머핀
2,빵 및 과자류,4480,피칸머핀,빵 및 과자류_4480_피칸머핀
2,빵 및 과자류,4481,아몬드머핀,빵 및 과자류_4481_아몬드머핀
2,빵 및 과자류,4482,크림치즈머핀,빵 및 과자류_4482_크림치즈머핀
2,빵 및 과자류,4483,모카머핀,빵 및 과자류_4483_모카머핀
2,빵 및 과자류,4484,당근머핀,빵 및 과자류_4484_당근머핀
2,빵 및 과자류,4485,레몬파운드케이크,빵 및 과자류_4485_레몬파운드케이크
2,빵 및 과자류,4486,초코마블파운드케이크,빵 및 과자류_4486_초코마블파운드케이크
3,면 및 만두류,4487,채소월남쌈,면 및 만두류_4487_채소월남쌈
1,밥류,4488,새우튀김덮밥,밥류_4488_새우튀김덮밥
2,빵 및 과자류,4489,소고기타코,빵 및 과자류_4489_소고기타코
2,빵 및 과자류,4490,돼지고기타코,빵 및 과자류_4490_돼지고기타코
2,빵 및 과자류,4491,닭고기타코,빵 및 과자류_4491_닭고기타코
2,빵 및 과자류,4492,새우타코,빵 및 과자류_4492_새우타코
1,밥류,4493,소고기브리또,밥류_4493_소고기브리또
1,밥류,4494,돼지고기브리또,밥류_4494_돼지고기브리또
26,"채소, 해조류",4495,알로에,"채소, 해조류_4495_알로에"
2,빵 및 과자류,4496,녹차마들렌,빵 및 과자류_4496_녹차마들렌
2,빵 및 과자류,4497,머랭타르트,빵 및 과자류_4497_머랭타르트
2,빵 및 과자류,4498,초코타르트,빵 및 과자류_4498_초코타르트
2,빵 및 과자류,4499,견과류초코타르트,빵 및 과자류_4499_견과류초코타르트
2,빵 및 과자류,4500,딸기타르트,빵 및 과자류_4500_딸기타르트
2,빵 및 과자류,4501,베리타르트,빵 및 과자류_4501_베리타르트
2,빵 및 과자류,4502,샤인머스캣타르트,빵 및 과자류_4502_샤인머스캣타르트
2,빵 및 과자류,4503,청포도타르트,빵 및 과자류_4503_청포도타르트
2,빵 및 과자류,4504,블루베리타르트,빵 및 과자류_4504_블루베리타르트
2,빵 및 과자류,4505,오렌지타르트,빵 및 과자류_4505_오렌지타르트
2,빵 및 과자류,4506,자몽타르트,빵 및 과자류_4506_자몽타르트
2,빵 및 과자류,4507,복숭아타르트,빵 및 과자류_4507_복숭아타르트
2,빵 및 과자류,4508,견과류타르트,빵 및 과자류_4508_견과류타르트
2,빵 및 과자류,4509,키쉬,빵 및 과자류_4509_키쉬
2,빵 및 과자류,4510,단호박파이,빵 및 과자류_4510_단호박파이
2,빵 및 과자류,4511,생크림쉬폰케이크,빵 및 과자류_4511_생크림쉬폰케이크
2,빵 및 과자류,4512,과일생크림롤케이크,빵 및 과자류_4512_과일생크림롤케이크
2,빵 및 과자류,4513,가토쇼콜라,빵 및 과자류_4513_가토쇼콜라
5,국 및 탕류,4514,성게미역국,국 및 탕류_4514_성게미역국
5,국 및 탕류,4515,성게미역냉국,국 및 탕류_4515_성게미역냉국
7,찜류,4516,성게알계란찜,찜류_4516_성게알계란찜
5,국 및 탕류,4517,성게알탕국,국 및 탕류_4517_성게알탕국
4,죽 및 스프류,4518,성게죽,죽 및 스프류_4518_성게죽
24,"곡류, 서류 제품",4519,칡뿌리,"곡류, 서류 제품_4519_칡뿌리"
2,빵 및 과자류,4520,소금빵,빵 및 과자류_4520_소금빵
10,볶음류,4521,짜장떡볶이,볶음류_4521_짜장떡볶이
2,빵 및 과자류,4522,깜빠뉴,빵 및 과자류_4522_깜빠뉴
2,빵 및 과자류,4523,무화과깜빠뉴,빵 및 과자류_4523_무화과깜빠뉴
2,빵 및 과자류,4524,호두후르츠깜빠뉴,빵 및 과자류_4524_호두후르츠깜빠뉴
5,국 및 탕류,4525,시래기해장국,국 및 탕류_4525_시래기해장국
8,구이류,4526,소고기목살구이,구이류_4526_소고기목살구이
2,빵 및 과자류,4527,콤비네이션또띠아피자,빵 및 과자류_4527_콤비네이션또띠아피자
18,"장류, 양념류",4528,재래간장,"장류, 양념류_4528_재래간장"
18,"장류, 양념류",4529,양조간장,"장류, 양념류_4529_양조간장"
20,음료 및 차류,4530,한라봉에이드(생과일),음료 및 차류_4530_한라봉에이드(생과일)
27,수조어육류,4531,성게알,수조어육류_4531_성게알
1,밥류,4532,현미찹쌀밥,밥류_4532_현미찹쌀밥
27,수조어육류,4533,새조개,수조어육류_4533_새조개
6,찌개 및 전골류,4534,주꾸미샤브샤브,찌개 및 전골류_4534_주꾸미샤브샤브
3,면 및 만두류,4535,진주냉면,면 및 만두류_4535_진주냉면
14,생채/무침류,4536,셀러리무침,생채/무침류_4536_셀러리무침
2,빵 및 과자류,4537,옛날옥수수빵,빵 및 과자류_4537_옛날옥수수빵
2,빵 및 과자류,4538,콘브레드,빵 및 과자류_4538_콘브레드
18,"장류, 양념류",4539,부추달래간장,"장류, 양념류_4539_부추달래간장"
14,생채/무침류,4540,참나물오리엔탈무침,생채/무침류_4540_참나물오리엔탈무침
11,조림류,4541,메추리알어묵조림,조림류_4541_메추리알어묵조림
27,수조어육류,4542,꿩고기(생것),수조어육류_4542_꿩고기(생것)
6,찌개 및 전골류,4543,꿩고기샤브샤브,찌개 및 전골류_4543_꿩고기샤브샤브
3,면 및 만두류,4544,닭고기만두,면 및 만두류_4544_닭고기만두
20,음료 및 차류,4545,플랫화이트,음료 및 차류_4545_플랫화이트
10,볶음류,4546,어묵양념볶음,볶음류_4546_어묵양념볶음
28,유지류,4547,아마씨유,유지류_4547_아마씨유
11,조림류,4548,명란장조림,조림류_4548_명란장조림
26,"채소, 해조류",4549,미니오이,"채소, 해조류_4549_미니오이"
4,죽 및 스프류,4550,땅콩죽,죽 및 스프류_4550_땅콩죽
6,찌개 및 전골류,4551,어묵된장찌개,찌개 및 전골류_4551_어묵된장찌개
10,볶음류,4552,마늘느타리버섯볶음,볶음류_4552_마늘느타리버섯볶음
2,빵 및 과자류,4553,크림치즈당근케이크,빵 및 과자류_4553_크림치즈당근케이크
2,빵 및 과자류,4554,블루베리무스케이크,빵 및 과자류_4554_블루베리무스케이크
2,빵 및 과자류,4555,견과류찹쌀케이크,빵 및 과자류_4555_견과류찹쌀케이크
2,빵 및 과자류,4556,수플레치즈케이크,빵 및 과자류_4556_수플레치즈케이크
2,빵 및 과자류,4557,프레첼,빵 및 과자류_4557_프레첼
2,빵 및 과자류,4558,올리브포카치아,빵 및 과자류_4558_올리브포카치아
2,빵 및 과자류,4559,토마토포카치아,빵 및 과자류_4559_토마토포카치아
2,빵 및 과자류,4560,토마토올리브포카치아,빵 및 과자류_4560_토마토올리브포카치아
2,빵 및 과자류,4561,라즈베리무스케이크,빵 및 과자류_4561_라즈베리무스케이크
2,빵 및 과자류,4562,그리시니,빵 및 과자류_4562_그리시니
3,면 및 만두류,4563,나가사끼짬뽕,면 및 만두류_4563_나가사끼짬뽕
3,면 및 만두류,4564,메밀면볶음,면 및 만두류_4564_메밀면볶음
1,밥류,4565,오차즈케,밥류_4565_오차즈케
7,찜류,4566,푸딩계란찜,찜류_4566_푸딩계란찜
12,튀김류,4567,치킨난반,튀김류_4567_치킨난반
2,빵 및 과자류,4568,우유크림빵,빵 및 과자류_4568_우유크림빵
2,빵 및 과자류,4569,호두건포도깜빠뉴,빵 및 과자류_4569_호두건포도깜빠뉴
5,국 및 탕류,4570,쑥된장국,국 및 탕류_4570_쑥된장국
15,김치류,4571,콜라비깍두기,김치류_4571_콜라비깍두기
2,빵 및 과자류,4572,밤만주,빵 및 과자류_4572_밤만주
2,빵 및 과자류,4573,맘모스빵(딸기잼),빵 및 과자류_4573_맘모스빵(딸기잼)
2,빵 및 과자류,4574,"맘모스빵(딸기잼,버터크림)","빵 및 과자류_4574_맘모스빵(딸기잼,버터크림)"
2,빵 및 과자류,4575,"맘모스빵(딸기잼,생크림)","빵 및 과자류_4575_맘모스빵(딸기잼,생크림)"
2,빵 및 과자류,4576,팥크림치즈맘모스빵(딸기잼),빵 및 과자류_4576_팥크림치즈맘모스빵(딸기잼)
2,빵 및 과자류,4577,"팥크림치즈맘모스빵(딸기잼,버터크림)","빵 및 과자류_4577_팥크림치즈맘모스빵(딸기잼,버터크림)"
2,빵 및 과자류,4578,"팥크림치즈맘모스빵(딸기잼,생크림)","빵 및 과자류_4578_팥크림치즈맘모스빵(딸기잼,생크림)"
12,튀김류,4579,유린기,튀김류_4579_유린기
12,튀김류,4580,칠리새우,튀김류_4580_칠리새우
10,볶음류,4581,몽골리안비프,볶음류_4581_몽골리안비프
3,면 및 만두류,4582,탄탄면,면 및 만두류_4582_탄탄면
3,면 및 만두류,4583,우육면,면 및 만두류_4583_우육면
14,생채/무침류,4584,쏨땀,생채/무침류_4584_쏨땀
3,면 및 만두류,4585,분짜,면 및 만두류_4585_분짜
2,빵 및 과자류,4586,돼지고기반미,빵 및 과자류_4586_돼지고기반미
2,빵 및 과자류,4587,계란반미,빵 및 과자류_4587_계란반미
2,빵 및 과자류,4588,플레인난,빵 및 과자류_4588_플레인난
2,빵 및 과자류,4589,갈릭버터난,빵 및 과자류_4589_갈릭버터난
8,구이류,4590,탄두리치킨,구이류_4590_탄두리치킨
12,튀김류,4591,칠리크랩,튀김류_4591_칠리크랩
1,밥류,4592,하이난치킨라이스,밥류_4592_하이난치킨라이스
1,밥류,4593,나시고랭,밥류_4593_나시고랭
5,국 및 탕류,4594,다슬기해장국,국 및 탕류_4594_다슬기해장국
9,전/ 적 및 부침류,4595,양배추계란말이,전/ 적 및 부침류_4595_양배추계란말이
27,수조어육류,4596,삶은메추리알,수조어육류_4596_삶은메추리알
5,국 및 탕류,4597,두부시금치된장국,국 및 탕류_4597_두부시금치된장국
4,죽 및 스프류,4598,찹쌀두부죽,죽 및 스프류_4598_찹쌀두부죽
4,죽 및 스프류,4599,당근죽,죽 및 스프류_4599_당근죽
4,죽 및 스프류,4600,셀러리당근죽,죽 및 스프류_4600_셀러리당근죽
5,국 및 탕류,4601,들깨북어국,국 및 탕류_4601_들깨북어국
13,나물/숙채류,4602,문어감자샐러드,나물/숙채류_4602_문어감자샐러드
14,생채/무침류,4603,냉이달래무침,생채/무침류_4603_냉이달래무침
5,국 및 탕류,4604,북어김치국,국 및 탕류_4604_북어김치국
5,국 및 탕류,4605,황태김치국,국 및 탕류_4605_황태김치국
20,음료 및 차류,4606,연유라떼,음료 및 차류_4606_연유라떼
20,음료 및 차류,4607,아이스연유라떼,음료 및 차류_4607_아이스연유라떼
6,찌개 및 전골류,4608,명란두부찌개,찌개 및 전골류_4608_명란두부찌개
1,밥류,4609,전복크림리조또(생크림),밥류_4609_전복크림리조또(생크림)
12,튀김류,4610,팔라펠,튀김류_4610_팔라펠
10,볶음류,4611,샥슈카,볶음류_4611_샥슈카
2,빵 및 과자류,4612,갈레트,빵 및 과자류_4612_갈레트
3,면 및 만두류,4613,뇨끼,면 및 만두류_4613_뇨끼
3,면 및 만두류,4614,뽀모도로파스타,면 및 만두류_4614_뽀모도로파스타
1,밥류,4615,버섯리조또,밥류_4615_버섯리조또
12,튀김류,4616,아란치니,튀김류_4616_아란치니
2,빵 및 과자류,4617,풍기피자(M),빵 및 과자류_4617_풍기피자(M)
1,밥류,4618,빠에야,밥류_4618_빠에야
12,튀김류,4619,슈니첼,튀김류_4619_슈니첼
4,죽 및 스프류,4620,굴라쉬,죽 및 스프류_4620_굴라쉬
14,생채/무침류,4621,양상추아보카도샐러드(오리엔탈소스),생채/무침류_4621_양상추아보카도샐러드(오리엔탈소스)
14,생채/무침류,4622,게맛살아보카도샐러드,생채/무침류_4622_게맛살아보카도샐러드
14,생채/무침류,4623,새우아보카도샐러드(요거트),생채/무침류_4623_새우아보카도샐러드(요거트)
2,빵 및 과자류,4624,레드벨벳케이크,빵 및 과자류_4624_레드벨벳케이크
5,국 및 탕류,4625,주꾸미무국,국 및 탕류_4625_주꾸미무국
1,밥류,4626,현미렌틸콩밥,밥류_4626_현미렌틸콩밥
2,빵 및 과자류,4627,자두타르트,빵 및 과자류_4627_자두타르트
8,구이류,4628,쉬쉬케밥,구이류_4628_쉬쉬케밥
1,밥류,4629,참치포케보울,밥류_4629_참치포케보울
14,생채/무침류,4630,시저샐러드,생채/무침류_4630_시저샐러드
8,구이류,4631,닭고기파히타,구이류_4631_닭고기파히타
8,구이류,4632,돼지고기파히타,구이류_4632_돼지고기파히타
8,구이류,4633,소고기파히타,구이류_4633_소고기파히타
8,구이류,4634,새우파히타,구이류_4634_새우파히타
8,구이류,4635,소고기엔칠라다,구이류_4635_소고기엔칠라다
8,구이류,4636,돼지고기엔칠라다,구이류_4636_돼지고기엔칠라다
8,구이류,4637,닭고기엔칠라다,구이류_4637_닭고기엔칠라다
8,구이류,4638,새우엔칠라다,구이류_4638_새우엔칠라다
20,음료 및 차류,4639,망고주스(생과일),음료 및 차류_4639_망고주스(생과일)
2,빵 및 과자류,4640,크로크마담,빵 및 과자류_4640_크로크마담
2,빵 및 과자류,4641,몬테크리스토,빵 및 과자류_4641_몬테크리스토
12,튀김류,4642,치즈칠리감자튀김,튀김류_4642_치즈칠리감자튀김
1,밥류,4643,치킨도리아,밥류_4643_치킨도리아
18,"장류, 양념류",4644,견과류쌈장,"장류, 양념류_4644_견과류쌈장"
8,구이류,4645,소고기차돌박이구이,구이류_4645_소고기차돌박이구이
7,찜류,4646,소고기차돌박이찜,찜류_4646_소고기차돌박이찜
10,볶음류,4647,계란굴소스볶음,볶음류_4647_계란굴소스볶음
10,볶음류,4648,부추계란굴소스볶음,볶음류_4648_부추계란굴소스볶음
12,튀김류,4649,회오리감자,튀김류_4649_회오리감자
3,면 및 만두류,4650,새우만두,면 및 만두류_4650_새우만두
23,당류,4651,수제블루베리잼,당류_4651_수제블루베리잼
11,조림류,4652,꽈리고추계란장조림,조림류_4652_꽈리고추계란장조림
2,빵 및 과자류,4653,사과조림샌드위치,빵 및 과자류_4653_사과조림샌드위치
2,빵 및 과자류,4654,치아바타게맛살샌드위치,빵 및 과자류_4654_치아바타게맛살샌드위치
10,볶음류,4655,기름떡볶이,볶음류_4655_기름떡볶이
12,튀김류,4656,햄밤튀김,튀김류_4656_햄밤튀김
14,생채/무침류,4657,새우브로콜리샐러드,생채/무침류_4657_새우브로콜리샐러드
8,구이류,4658,마늘홍합구이,구이류_4658_마늘홍합구이
8,구이류,4659,치즈홍합구이,구이류_4659_치즈홍합구이
11,조림류,4660,양파발사믹조림,조림류_4660_양파발사믹조림
3,면 및 만두류,4661,새우로제스파게티,면 및 만두류_4661_새우로제스파게티
1,밥류,4662,닭고기크림리조또(생크림),밥류_4662_닭고기크림리조또(생크림)
2,빵 및 과자류,4663,카라멜단호박푸딩,빵 및 과자류_4663_카라멜단호박푸딩
2,빵 및 과자류,4664,단호박푸딩,빵 및 과자류_4664_단호박푸딩
9,전/ 적 및 부침류,4665,소고기찹쌀부침,전/ 적 및 부침류_4665_소고기찹쌀부침
